MANCODIGO,SITP_Count
009118021,26
009118022,26
009126005,23
009224006,35
009254046,35
009237034,48
009223065,41
009207056,41
009262095,70
009257021,37
009207084,57
009237091,46
005401015,27
009234085,44
009240080,56
009230082,35
009237046,47
004511026,82
002501023,48
009259013,48
009202006,56
009253047,63
009132010,19
009254030,38
009204040,46
009227040,34
009245028,31
009102068,48
009102088,52
009230075,38
009255006,26
009231013,23
009105042,30
009126021,31
009117011,38
009230008,62
009228062,30
009228067,30
009228071,33
009229061,57
009251060,70
009266083,48
005402026,29
005402036,61
009211072,34
009228031,42
009213006,35
009214009,24
009229001,63
009122004,33
008518009,41
009129002,26
009129003,29
009129004,33
009228054,39
009118047,29
009130028,30
009241006,41
009129007,32
009237057,44
009217027,43
009263004,14
009117002,43
009130006,32
009231012,25
009105031,40
009130093,27
009130096,27
009201094,35
009266089,49
009266090,44
009266015,50
009266019,48
009235003,50
009263007,44
009244031,32
009105025,37
009101011,43
009221010,38
009221062,46
009113027,14
009242008,27
009242011,26
009242015,25
009234048,20
009245037,44
009112013,26
009244084,28
009242039,29
009228086,46
005403056,51
005403060,47
005403063,39
009212009,30
009211057,34
009222030,29
009123028,38
009228048,46
009111056,27
009116061,31
009257099,50
009254074,39
009256009,25
009258003,16
009117052,40
009102017,43
009243013,26
009242047,34
009209062,64
009136003,10
009256010,25
009256019,26
009114025,45
009129019,26
009129021,24
009202008,53
009257032,46
009257024,33
009256012,24
009240082,51
009204008,45
009130075,31
009227033,27
009227038,33
009255018,29
009254070,34
009105074,34
009234049,21
009111041,27
009111042,28
009111044,23
009111050,20
009237092,46
009251056,76
009242064,34
009129017,25
009231014,25
009222032,29
009216050,67
009120041,28
005401052,30
009102022,52
005403001,50
009234086,64
009256021,28
009114001,68
006217050,24
009117099,40
009206045,60
009108059,45
009130027,29
009207023,39
009108009,34
009215027,23
002583058,49
009220048,58
009254091,54
009122002,31
009203065,68
009243002,28
009209034,57
009209005,57
009229032,68
009204006,43
009107009,34
009204065,45
009107011,35
009111004,30
009212016,34
009106049,32
009105001,40
009210082,31
009231001,33
009212040,36
009108055,37
009257058,23
009226011,37
009226044,39
009230040,48
009231054,25
009228091,74
005403029,46
009131008,50
009230071,61
009206015,50
009117066,38
009105023,36
009105075,28
009242094,25
009242090,28
009114024,45
009120053,26
009232034,82
005401049,25
005402002,29
009206006,57
009106010,32
009228059,32
009230005,60
009102025,44
009108003,42
009108093,34
009220042,61
009203010,51
009250015,19
009257022,36
009253061,70
009266043,46
009236077,23
009116031,31
009202023,56
009129078,19
009230096,35
009216063,77
009112012,28
009117027,39
009129076,18
009129077,18
009129064,24
009108087,43
009207083,43
009220002,54
009211014,31
003215024,43
003215029,49
003215049,37
009235002,50
009241014,38
009233078,30
009210083,31
009204077,37
009105038,29
009116047,38
009210040,32
009210038,30
009243015,23
009104024,39
009104027,35
009262083,64
001107006,65
004634061,29
004595023,69
009231015,26
009202075,55
009122017,41
009231077,31
009230053,46
009202033,59
009108069,44
009226049,27
009220049,57
009117034,31
009221050,43
009206008,58
005401054,26
009228028,41
009220047,58
009257028,52
009252095,41
009212006,28
009104016,40
009111034,22
009229047,51
009106068,37
009106006,39
009236099,36
009211052,33
009108049,38
009240088,46
009225043,82
009212068,31
009135003,58
009135066,53
009231031,27
001101002,72
001101013,81
001101003,73
001101004,63
001101008,62
009107014,38
009107022,33
009107079,38
009107016,32
009252068,43
009211044,26
009204078,33
009204082,43
009256044,33
009203071,71
009253019,47
009118039,37
009256087,33
005402031,31
009106017,34
009204032,45
009111052,24
009111079,29
009233008,45
009256094,37
009211013,32
009253016,43
009217015,48
009254095,50
009229052,63
009201066,25
009266091,47
005402035,35
009201085,39
005402007,26
009112089,20
009201052,24
005402028,36
009116038,53
009114031,41
009220059,57
009209098,62
009220017,58
009203086,51
009118016,35
009207065,36
009259001,40
009257039,33
009108098,43
009117040,27
009232079,70
009129024,25
009254069,36
005402019,28
009256082,32
009255043,35
009206036,54
009250038,28
009243003,27
009107057,41
009256076,30
009211030,34
009116048,38
005401077,28
009102001,52
009104014,36
009252016,78
009211050,34
009108090,43
009207016,39
009224028,55
009207030,41
009237063,46
002436047,58
009237035,49
009237059,50
009237061,51
009112028,24
009206022,48
009256047,34
009129053,32
009206012,54
009230016,60
009242055,34
009123016,45
207111005,2
009102031,54
009105037,29
009105027,35
009129033,22
009104026,33
009206007,57
009231078,35
009106070,31
009114028,43
009258010,21
009258019,23
009256015,26
009250029,36
009250030,18
009252002,55
009252003,59
009252055,51
009250039,34
009250070,27
009250072,29
009224001,59
009202007,54
009250009,18
009133025,21
009229045,57
009228068,28
009208073,58
005401051,25
009128006,49
009229054,66
009211016,32
009211015,31
009211053,34
009117047,30
009250092,19
009120001,25
009244075,30
009213010,38
009226008,17
009202076,51
009107033,32
009202059,53
009118019,26
009207036,46
009126015,35
009217029,43
009107038,30
009204081,43
009204074,35
009207090,34
009254034,39
009263028,42
009250011,38
009123011,42
009130085,27
009266084,46
009245040,47
005403036,41
009204031,45
009111033,23
005403037,58
009124057,27
009118056,37
009130039,29
009265001,13
009216052,65
009206001,60
009217009,39
009255069,37
009256052,25
009123030,40
009206017,52
009129092,20
009232061,79
009127007,49
009222020,42
009129069,33
009218036,43
009250025,17
009209072,54
009116050,36
009207046,37
009224077,35
009256066,27
009220010,58
009129030,31
009220036,56
009120016,22
009225036,84
009128029,43
009256083,30
005401028,28
009209004,57
009257057,25
004625072,37
002436004,40
005604013,58
009129037,26
009230047,49
003215019,47
009236086,27
009236071,28
009130029,26
009214024,22
009124046,29
009233080,32
009116022,36
009267058,51
009206054,60
009136070,8
009144001,8
009106077,36
009208016,47
009259045,74
009211035,32
009256075,30
009223027,53
009121036,40
009102010,52
009121035,40
009235041,40
009235064,38
009253027,57
009108076,36
005402004,29
009104003,35
005402040,55
009266048,51
005402038,38
009123006,33
009230081,33
009226016,25
009105055,36
009104031,34
009105018,27
009202042,53
009250049,41
009125012,52
009123005,32
009230061,43
009214030,17
005402001,29
009257012,45
009209001,56
009129025,25
009217008,38
009257050,18
009229014,71
009221027,46
009106071,36
009256006,21
009256042,32
009254033,40
009252035,40
009248003,46
009244003,28
009244033,30
009244030,32
009211040,38
009114010,48
009253031,42
009104044,31
009266063,51
005401061,29
009102012,51
009111031,29
009253026,59
009120026,20
009204009,42
009252005,53
009203003,39
009129058,20
009118014,25
009217013,45
009216011,72
009263057,29
009116062,38
009220044,59
009123007,34
009102084,47
009230063,48
009102007,42
009108081,38
009245002,44
009212062,30
009107006,32
009236073,23
009106045,27
009106053,29
009105007,28
009228024,51
009102040,55
009236072,26
009227064,39
009229024,56
009117010,39
009123003,41
009132008,21
009132007,20
009216004,68
009126007,34
005307055,62
007401043,41
005306002,40
005202032,42
005205025,57
005207003,82
002585004,21
009221016,52
009221060,41
009221057,45
002578012,35
002585002,31
007202019,79
007202020,82
007202021,69
007202022,75
007202023,83
007202024,83
007202025,85
007202026,86
005117002,26
005117003,22
005117004,24
001320021,46
007101025,65
007101026,67
007101027,67
007101028,56
007101029,54
007101030,60
007101031,56
007101032,63
007101034,68
007101035,73
007101036,69
007101037,71
007101038,65
007107011,61
007107012,65
007107013,68
006216007,23
006216008,23
006216009,24
006216010,27
007102029,65
007102030,62
007102031,64
007102032,67
007102034,64
007102035,62
007102036,59
007103001,85
007103002,91
002436007,44
002436016,46
006528027,38
005113007,30
001311045,52
001330001,49
001106017,66
001102009,61
004616082,45
002524006,52
001306039,64
006216017,53
006216018,60
005117005,20
006201001,41
006217041,47
006217043,18
006217044,21
006217045,58
001330008,50
001330062,42
008520052,24
007107014,73
007107016,51
007107017,60
007107018,60
007107019,59
007107020,61
007107021,63
005110045,44
005110046,50
005110047,42
005110048,45
005110049,42
005110050,42
004557090,63
007204016,100
007204017,103
007204018,94
007204019,92
007204020,87
007204021,89
007205001,90
007205002,82
007205003,83
007205004,78
005111038,22
005111039,21
005111040,26
006216019,64
006216021,56
006216022,26
006216023,24
006216024,24
007103012,87
007103013,85
007103014,88
007103015,85
007103016,87
007103017,85
007104041,72
007104042,68
007104043,70
007104045,64
007104046,69
007104047,66
007104048,65
007105001,77
007105002,78
007105003,76
007105004,78
007105005,61
007105006,78
007105007,71
007105008,73
007203006,94
007203007,92
007203008,94
007203009,94
007203010,93
007203011,95
005110051,45
005110052,53
005110053,37
005110054,40
005110055,40
005110063,41
005110064,45
006201047,34
006201048,33
006201049,31
006201053,31
006201055,30
006202001,47
006202002,48
006202003,49
006202004,46
006202005,49
006202006,46
006202007,46
005111041,21
005111042,23
005111043,19
005111045,27
005111047,34
005111049,23
005113001,30
005113003,38
005113004,37
005113005,30
006216011,61
006216012,26
006216013,28
007103018,84
007103019,77
007103020,80
007103021,84
007103022,82
007103023,76
007103024,80
007103025,78
007205005,78
007205006,92
007205007,84
007205008,81
007205009,83
007205010,87
007205011,80
007205012,89
007205013,80
007205014,77
007205015,80
007205016,83
007205017,79
007205018,78
007205019,79
007205020,77
007205021,83
007203012,86
007203013,88
007203014,90
007203015,87
007203016,96
007203017,94
006201003,43
006201004,44
006201005,45
006201006,42
006201007,38
006201008,41
006201009,42
006201011,37
006201012,37
006201013,38
006201014,40
007101039,52
007101040,57
007101041,55
007101042,64
007101043,67
007101045,71
007101046,68
007101047,55
007101048,55
007101049,65
007101050,63
007101051,68
007107022,67
007107024,63
007107025,63
006216014,27
006216015,29
007103003,83
007103004,86
007103005,89
007103007,87
007103008,82
007103009,85
005114001,91
005116001,35
005116002,30
005116003,36
001311086,62
006201015,40
006201016,40
006217046,57
006217051,25
006217052,32
006217053,35
006217055,52
006217056,52
006217057,40
007105009,70
007105010,76
007105011,74
007107026,68
007107027,57
007107028,65
007201001,57
007201002,57
007201003,58
007201004,64
007201005,64
007201006,65
005110065,41
007103010,84
007103011,91
007202043,69
007202044,66
007202045,74
007202046,69
007202047,71
007202048,68
007202049,62
007202050,67
007202051,67
007202052,66
007202053,64
007202054,64
007202055,68
007202056,71
007202057,67
007202058,60
005113006,30
006216025,27
006216026,25
006216027,22
006216028,32
006216029,35
006216030,48
007103026,84
007103027,84
007103028,78
002546040,73
007105013,75
007105014,75
007105015,68
002564065,63
007105017,71
007105018,73
002595071,7
006506020,56
007105022,63
004612043,47
006531015,92
007204007,95
007204008,99
007204009,103
007204010,102
007204011,97
007204012,88
007204013,87
005110067,54
005111001,24
005111002,23
005111003,23
005111004,23
005111005,23
006202008,41
006202009,52
006202010,49
006202011,49
006202012,42
009250003,12
009230017,51
009237050,39
009237093,46
009266001,53
009237045,47
007407021,47
007311023,66
005307063,21
007312006,82
005201007,24
007402022,53
007401011,31
005203039,38
007103029,73
007104001,81
007104002,78
007104003,77
006529015,53
004401068,50
004595022,65
007104007,87
007205037,67
007205038,70
007205039,64
007205040,67
007205041,67
007205042,74
007205043,62
007205044,64
007205045,62
007205046,63
007205047,62
009258005,21
009244037,32
009244041,35
009244081,32
009245007,37
002585005,20
005605028,60
207111004,1
009222003,32
009116029,37
009232006,80
009116058,46
009133005,24
009237058,46
009230045,41
009237043,47
009113019,16
006202013,49
006202014,49
006202015,48
006202016,45
006202017,56
006202018,47
006209001,34
006209002,35
007101052,66
007101053,66
007101054,52
007101055,52
007101057,62
007101058,61
007101059,62
007101060,63
007101061,52
007101062,50
007101063,51
007101064,57
005202008,38
005101010,57
007407001,41
005308056,51
005205010,48
007401027,45
007403031,70
007403028,62
007302002,54
005306003,39
007403002,53
007403029,62
009237066,42
009107088,29
003212049,73
204130014,29
007205048,62
007205049,77
007205050,53
007206001,58
007206002,56
005116004,33
005116005,29
005116006,32
009116064,35
005305005,26
005305006,26
005305009,26
005204032,68
005204037,70
007302022,66
005205052,43
007303012,67
005102073,22
005306009,45
007308014,60
005207008,68
005308041,37
007403005,67
007303032,76
007101065,46
007101066,45
007101067,54
007102001,76
007201007,51
007201008,50
007201009,53
007201010,57
007201011,57
007201012,52
007201014,43
007201015,48
007201016,46
007201017,44
007201018,46
009117019,38
002604015,14
009266010,51
009213039,41
009108075,38
009240081,54
009113036,8
204130043,19
002585007,15
009237071,42
009237041,44
009230046,42
009237053,42
009237070,47
009216022,75
009237087,43
009237094,49
005116007,28
006216031,48
006216032,35
006216033,41
006216034,37
006216035,24
006216036,30
006216037,26
006216038,44
006216039,55
006217002,30
005104012,29
007311035,71
005305033,26
007307009,59
007406007,24
005204015,41
009245008,33
009245024,32
009233084,35
009258011,15
009245045,50
009242052,36
005111006,23
005111007,22
005111008,24
005111009,24
005111010,24
005111011,25
005111012,26
005111013,29
006209003,38
006209004,34
006209005,37
006209006,41
006209007,34
009237051,40
009237010,46
009252013,60
009220057,54
009268002,35
005104022,38
005201001,16
005101020,59
005202042,39
007301010,48
007301021,49
007301024,55
005306015,36
005202006,32
005201024,21
005205014,55
006217003,62
007104008,81
007104009,82
007104013,78
007104014,87
007104015,81
007104016,81
007104017,77
007104018,77
007104019,79
007202059,64
007202060,64
007202061,63
007202062,62
007202063,60
007202064,60
007202065,69
009245010,38
009243010,29
202204099,31
009113016,26
009122025,41
009237064,42
009207033,47
009208006,50
006209008,32
006209009,32
006209010,32
006209011,37
006209012,31
006209013,32
006209014,33
006209015,31
006209016,33
006209017,34
007102002,80
007102003,74
007102005,83
007102006,76
007102007,82
007102008,76
007102009,77
007102010,78
007403012,64
007402025,53
007310030,54
007301011,54
007303036,84
007310019,45
002611054,100
002440063,52
009240070,52
009240075,50
007202066,68
007202067,63
007203001,87
007203002,89
007203003,85
007203005,94
005116008,28
005116009,26
005116010,28
009259036,71
009103001,63
